name	city	state	stars	review_count	main_category
Eastside 10 Theater	Lafayette	IN	4.0	2	Arts & Entertainment
Crepes on Columbus	New York	NY	4.0	203	Breakfast & Brunch
No Regrets Tattoos & Body Piercing	Champaign	IL	5.0	6	Tattoo
Northern Thai	Kitchener	ON	4.5	4	Thai
U.S. Bank	Seattle	WA	3.5	3	Banks & Credit Unions
Barbara Cheatley Antiques	Claremont	CA	5.0	5	Shopping
Robeks	Claremont	CA	4.0	4	Food
A Nails & Spa	Blacksburg	VA	3.0	3	Nail Salons
Fresh Side	Amherst	MA	3.5	81	Food
Souperbowl	Amherst	MA	3.0	17	Soup
Austin City Limits Studio	Austin	TX	4.5	7	Arts & Entertainment
The Purple Pub	Watervliet	NY	3.5	12	Food
Big Nazo	Providence	RI	4.5	3	Arts & Entertainment
TerraCycle Store	Princeton	NJ	3.5	2	Local Services
Quizno's	Los Angeles	CA	2.5	7	Fast Food
Burger King	College Park	MD	2.5	7	Fast Food
Xo Communications-Operations	Cambridge	MA	1.5	2	NA
Johnny's Tavern	Amherst	MA	4.0	19	Burgers
Sell Phones At & T Authorized Dealer	Lafayette	IN	5.0	2	Shopping
Gold's Gym	San Luis Obispo	CA	2.5	9	Active Life
Oat Willie's	Austin	TX	4.0	9	Tobacco Shops
Brunswick Greens Clubhouse & Restaurant	Troy	NY	4.5	3	American (Traditional)
Beard Papa's	Pasadena	CA	3.5	93	Food
Archstone Kendall Square	Cambridge	MA	3.5	5	Property Management
Cinco De Mayo Restaurant	New York	NY	2.5	22	Mexican
Linens 'n Things	La Jolla	CA	3.5	3	Shopping
Thai 65	Seattle	WA	2.5	127	Thai
Lauren Brownfield, DDS, MS	Houston	TX	5.0	2	Dentists
RISD Store	Providence	RI	4.5	6	Books, Mags, Music and Video
Morningside Dental Care	New York	NY	2.5	6	Health and Medical
Taste Of India Suvai	Ann Arbor	MI	4.0	39	Indian
Rite Aid	San Luis Obispo	CA	3.5	2	Shopping
Fresh & Easy Neighborhood Market	Pasadena	CA	4.0	68	Food
Tarantino's Pizzeria	Pasadena	CA	4.0	183	Pizza
Rob & Amy Titus	Claremont	CA	5.0	3	Real Estate Agents
Palo Alto Pet Hospital	Palo Alto	CA	1.0	3	Pet Services
Jack In The Box	Los Angeles	CA	3.0	3	Burgers
Big Al's Smoke And Gifts	Berkeley	CA	4.5	50	Tobacco Shops
La Residence	Chapel Hill	NC	3.0	22	Bars
Giving Tree Cafe	Ithaca	NY	3.5	5	Vegetarian
Verizon Wireless	New York	NY	2.5	2	Shopping
Pita Plus	College Park	MD	3.5	9	Middle Eastern
Zach's Snacks	Berkeley	CA	2.5	4	Sandwiches
The Forks	Claremont	CA	4.0	26	Steakhouses
Palazzo Giuseppe's	San Luis Obispo	CA	3.5	128	Food
On the Farm	Latham	NY	4.0	9	Food
BerkeleyLive.Net	Berkeley	CA	4.5	2	Mass Media
Stanford Engineering Library	Stanford	CA	4.5	4	Libraries
Duncan's Dairy Bar	Troy	NY	3.5	11	Food
Fraiche Yogurt	Stanford	CA	3.5	68	Food
VCA Central Animal Hospital	Upland	CA	2.5	24	Veterinarians
Fresh Bistro At the Pavilion	Houston	TX	4.0	2	American (Traditional)
Rubin Properties	Los Angeles	CA	3.5	4	Property Management
Starbucks	College Park	MD	4.0	14	Food
Sonny's Vintage	Austin	TX	4.0	2	Used, Vintage & Consignment
Tower Records-Video-Books	Cambridge	MA	1.5	2	Books, Mags, Music and Video
East Coasters Cycling & Fitness	Blacksburg	VA	4.5	4	Sporting Goods
Best Buy	La Jolla	CA	2.5	39	Electronics
Allen Field	La Jolla	CA	4.0	2	Active Life
Camie's Bakery & Restaurant	Cambridge	MA	3.5	12	Food
Nitaya Thai	Champaign	IL	3.5	31	Thai
Hillside Cleaners	Cambridge	MA	3.5	18	Local Services
Cafe Spice	Atlanta	GA	1.5	2	Indian
Narcissus Beauty Supply & Salon	Berkeley	CA	3.0	15	Barbers
AT&T	Seattle	WA	1.5	2	Shopping
Ira Edelman Photography	Ithaca	NY	5.0	2	Photographers
Axon Digital Computer Repair	Los Angeles	CA	3.0	2	Local Services
Austin & Warburton	Ann Arbor	MI	4.5	2	Shopping
The Hat	Upland	CA	4.0	146	Burgers
Shimmer Events	Philadelphia	PA	5.0	2	Wedding Planning
Velaslavasay Panorama	Los Angeles	CA	4.0	13	Museums
Station Theatre the	Urbana	IL	4.5	2	Arts & Entertainment
Dean E. Smith Center	Chapel Hill	NC	4.0	15	Stadiums & Arenas
Los Angeles Times Festival of Books	Los Angeles	CA	4.5	4	Festivals
Black Cat Tattoo & Body Piercing	Austin	TX	4.5	7	Tattoo
Boma Cho's Kiosk Gallery	Seattle	WA	4.5	3	Men's Clothing
The Porch	Pittsburgh	PA	3.5	86	American (New)
Hair Chair	Seattle	WA	2.5	3	Hair Salons
Garcia's Pizza In a Pan	Urbana	IL	3.5	9	Pizza
SLO Textbooks	San Luis Obispo	CA	2.0	5	Books, Mags, Music and Video
Tengu Sushi	Palo Alto	CA	2.0	2	Restaurants
Asian Legend	Ann Arbor	MI	3.5	59	Taiwanese
Buffalo Exchange	Seattle	WA	3.0	107	Used, Vintage & Consignment
Moksa	Cambridge	MA	3.0	84	Asian Fusion
Pitch Perfect Events	Pasadena	CA	5.0	4	Event Planning & Services
FedEx Office Print & Ship Center	Cambridge	MA	3.0	8	Local Services
Mirabelle Fine Pastry	Urbana	IL	4.0	56	Food
Starbucks Coffee	Providence	RI	3.0	2	Food
Malbec	Pasadena	CA	4.0	508	Steakhouses
The Pet's Play Palace	Houston	TX	5.0	13	Pet Services
Launderland University Village	Los Angeles	CA	4.0	3	NA
Center Point Healing	Hyattsville	MD	5.0	4	Acupuncture
Notty Pine Tavern	Troy	NY	4.5	6	Italian
Black Hole Coffee House	Houston	TX	4.0	145	Food
Bodega's Taco Shop	Houston	TX	4.0	86	Mexican
A&E Beauty Laser	Austin	TX	5.0	2	Skin Care
Arturo's Bakery & Cafe	Austin	TX	4.5	57	Food
Inferno Pizzeria	Latham	NY	2.5	5	Pizza
Sunstone Apartments	Chapel Hill	NC	3.0	3	Home Services
Cravings	Champaign	IL	4.5	47	Asian Fusion
Papa John's Pizza	Ann Arbor	MI	2.5	9	Pizza
Providence Cookie Co	Providence	RI	4.5	2	Sandwiches
Sushi House	Berkeley	CA	2.5	106	Sushi Bars
Chipotle Mexican Grill	Cambridge	MA	3.5	91	Fast Food
The Station	Carrboro	NC	4.0	28	Bars
Super Hair Braiding	Hyattsville	MD	2.5	4	Hair Salons
Momentum Fitness	Providence	RI	5.0	3	Active Life
T-Mobile	Pasadena	CA	2.5	2	Shopping
Cynara Skin Care	Palo Alto	CA	5.0	4	Skin Care
New York Fries	Waterloo	ON	3.0	2	American (Traditional)
The Plumbers Connection	Claremont	CA	5.0	2	Plumbing
30 Boltwood	Amherst	MA	3.0	5	American (New)
Village Bottle Shoppe	Lafayette	IN	4.5	3	Food
The Canopy Club	Urbana	IL	3.5	25	Arts & Entertainment
Asiana Garden Restaurant	Berkeley	CA	2.0	8	Vegetarian
Labriola Cynthia, DMD	Pittsburgh	PA	3.0	2	Health and Medical
Sephora	Hyattsville	MD	2.5	3	Shopping
Variety Fair Inc Five & Ten	Houston	TX	4.5	4	Shopping
Tabernacle United Church	Philadelphia	PA	4.0	2	Churches
Coffee Corner	Houston	TX	3.5	2	Food
Gina's Health & Beauty Spa	Waterloo	ON	4.0	3	Skin Care
Price Chopper	Troy	NY	3.5	3	Food
Auto Spa Bistro	Atlanta	GA	4.5	4	Bars
Hilton Garden Inn	Ithaca	NY	3.5	6	Hotels & Travel
Allied Van Lines Agents	Houston	TX	5.0	2	Movers
Metro Realty	Austin	TX	1.0	9	Property Management
WOW Bubble Tea	Seattle	WA	4.0	120	Food
Newbury Comics	Cambridge	MA	4.0	72	Music & DVDs
Durham Take-out	Chapel Hill	NC	2.0	4	Food Delivery Services
Cluckster's	College Park	MD	3.5	8	Sandwiches
Babak Shoushtari, DMD	La Jolla	CA	5.0	5	Endodontists
Felix Chevrolet Cadillac	Los Angeles	CA	1.0	6	Automotive
Foo Truck	Philadelphia	PA	4.0	22	Asian Fusion
Wawa Food Markets	Philadelphia	PA	3.5	24	Delis
TaKorea	Austin	TX	3.5	35	Asian Fusion
Bridal Boutique & Mr Penguin Tuxedo	Lafayette	IN	3.0	2	Bridal
Hanabi Sushi Bar	Pasadena	CA	3.0	77	Sushi Bars
Dead Mule Club	Chapel Hill	NC	4.0	14	Bars
Omega Family Restaurant	Kitchener	ON	3.5	3	Greek
Capogiro Gelato	Philadelphia	PA	4.0	110	Food
Hair International	Palo Alto	CA	3.5	112	Hair Salons
Austin Renaissance Market on 23rd Street	Austin	TX	4.5	4	Arts & Crafts
James N Angelos, DDS	Pasadena	CA	5.0	8	Dentists
The Inn At Harvard	Cambridge	MA	3.5	10	Hotels & Travel
Intellectual Property	Austin	TX	4.5	12	Books, Mags, Music and Video
Engineer's Bookstore	Atlanta	GA	3.5	6	Books, Mags, Music and Video
Ann Arbor Magic Shop	Ann Arbor	MI	3.0	2	Books, Mags, Music and Video
Chipotle	Chapel Hill	NC	3.5	24	Mexican
Packing House Wine Merchants	Claremont	CA	4.0	39	Food
Qdoba	Austin	TX	2.5	19	Mexican
IHOP	Cambridge	MA	3.0	66	Breakfast & Brunch
Sub Shack	Christiansburg	VA	3.5	2	Pizza
SideBar & Grill	Providence	RI	3.5	11	Bars
Karen Luster Electrolysis	Champaign	IL	5.0	2	Hair Removal
Yogurtland	Ithaca	NY	4.0	3	Food
Alfred Harvard Square Salon	Cambridge	MA	3.5	21	Hair Salons
Iorio's Gelateria	Ann Arbor	MI	4.0	23	Food
The French Footlong	La Jolla	CA	3.5	7	Restaurants
Hair Cuttery	Champaign	IL	2.5	2	Hair Salons
Michigan League University of Michigan	Ann Arbor	MI	4.5	7	Colleges & Universities
Cornerstone Grill & Loft	College Park	MD	3.0	33	Nightlife
Rendang	Cambridge	MA	3.0	13	Asian Fusion
Chinese Express	Berkeley	CA	3.5	67	Chinese
Classic Tuxedo	Cambridge	MA	3.5	3	Children's Clothing
Revolve	San Luis Obispo	CA	4.5	2	Used, Vintage & Consignment
Blackbird Studio Pilates & Yoga	Ithaca	NY	5.0	5	Active Life
Westwood Driving School	Los Angeles	CA	4.0	6	Specialty Schools
Daylight Home & Garden	San Luis Obispo	CA	4.0	3	Nurseries & Gardening
Plan Bean	Providence	RI	4.5	2	Food
Castles Kettle and Pub	Blacksburg	VA	4.0	4	Nightlife
Italian Carry Out	Ithaca	NY	4.0	3	Italian
Cafe China	Cambridge	MA	5.0	2	NA
India Point Park	Providence	RI	4.0	17	Active Life
Potter's Auto & Truck Rental at North Amherst Motors	Amherst	MA	2.5	2	Automotive
Harvard Square Hot Dogs	Cambridge	MA	4.0	2	Restaurants
Changes Salon	Lafayette	IN	5.0	5	Hair Salons
Rock, Paper, Scissors	Ann Arbor	MI	5.0	2	Flowers & Gifts
Arabesque Cafe	Kitchener	ON	3.5	4	Middle Eastern
Noda Sushi	Pasadena	CA	3.5	62	Sushi Bars
Same Day Mold Testing, Inc.	Pasadena	CA	4.0	7	Home Services
The Fresh Grocer	Philadelphia	PA	2.0	103	Food
Urban Outfitters	Houston	TX	3.5	23	Women's Clothing
Hertz Rent A Car	Philadelphia	PA	3.0	3	Hotels & Travel
Milltown	Carrboro	NC	3.5	112	Gastropubs
Faron Salon	Cambridge	MA	3.5	7	Hair Salons
Holy Guacamole Fresh Mex	Kitchener	ON	2.0	2	Mexican
United Car Center	Champaign	IL	1.0	2	NA
Tiger Tiger	Seattle	WA	4.5	2	Women's Clothing
Hurricane Spud	Seattle	WA	3.0	9	Food
Starbucks Coffee	Ithaca	NY	2.0	2	NA
Ivy Ridge	Seattle	WA	1.5	3	Home Services
Beliza Tan	La Jolla	CA	2.5	3	Tanning
Brownie's Cafe	New York	NY	4.0	17	Sandwiches
Jean Madeline Aveda Institute	Philadelphia	PA	3.5	88	Specialty Schools
The Muse	Lafayette	IN	1.0	2	Music Venues
Gather	Berkeley	CA	4.0	939	American (New)
Kolache Factory	Houston	TX	4.0	10	Food
Mediterranean Hommus Express	Ann Arbor	MI	4.0	5	Middle Eastern
E & B Operating Corporation Parking Garage	New York	NY	1.0	2	Automotive
Pet So Fresh Grooming	Upland	CA	5.0	5	Pet Groomers
East Side Mario's	Waterloo	ON	2.5	7	Italian
C & D Auto Service Center	College Park	MD	4.5	23	Auto Repair
Kona Chameleon	Carrboro	NC	3.5	2	Food
Grendel's Den Restaurant & Bar	Cambridge	MA	3.5	546	Sandwiches
Xue Zhi Wang, OMD, LAc	Seattle	WA	4.0	4	Acupuncture
Zenobia	Providence	RI	4.5	4	Middle Eastern
Chick-fil-A Express	Atlanta	GA	3.5	2	Fast Food
Sportsman's Marina Boat Rental	Hadley	MA	3.0	2	Active Life
Mihir M Parikh, OD	La Jolla	CA	4.0	3	Optometrists
Bomb Shelter	Los Angeles	CA	2.0	4	Food
Hair Design-Studio 108	Ithaca	NY	2.5	3	Barbers
512skincare	Austin	TX	5.0	21	Skin Care
Trader Buck's Indoor Flea Market	Lafayette	IN	1.5	3	Shopping
New York & Company	Montclair	CA	3.5	3	Women's Clothing
Alan R Latta, DDS	San Luis Obispo	CA	3.5	3	Oral Surgeons
Giant Eagle	Pittsburgh	PA	1.5	17	Food
Espresso Royale	Champaign	IL	4.0	2	Food
Heirloom	Claremont	CA	4.5	9	Cards & Stationery
Smith & Hawken	Palo Alto	CA	3.5	2	Shopping
Dana Nelson's Healthplus Pharmacy	San Luis Obispo	CA	3.5	10	Shopping
Banana Republic	Pittsburgh	PA	3.5	5	Fashion
Nassau Inn	Princeton	NJ	2.5	31	Hotels & Travel
McDonalds	Houston	TX	2.5	2	Burgers
James G. Kaskey Memorial Garden	Philadelphia	PA	5.0	5	Active Life
T-Mobile	Cambridge	MA	2.5	19	Shopping
Derrick's Jamaican Cuisine & Catering	Los Angeles	CA	2.5	12	Seafood
Qdoba	Cambridge	MA	3.0	36	Mexican
Yes Home	Atlanta	GA	4.5	5	Shopping
Gobblecakes	Blacksburg	VA	2.5	7	Food
Taco Bell / Pizza Hut	Philadelphia	PA	3.5	4	Fast Food
Sureshot	Seattle	WA	4.0	111	Food
Garden State Tile	Philadelphia	PA	5.0	2	Home Services
Qualcomm Cyber Cafe	Berkeley	CA	3.0	35	Food
Jewelry Studio	Chapel Hill	NC	3.0	2	Shopping
Crepes Parisiennes	Pittsburgh	PA	4.0	63	Breakfast & Brunch
Yellow Bowl Bakery	Lafayette	IN	2.5	3	Food
Kalina massage	San Luis Obispo	CA	5.0	4	Massage
British Isles	Houston	TX	4.0	18	Shopping
Berkeley Improv	Berkeley	CA	5.0	9	Arts & Entertainment
Delano's	Amherst	MA	2.5	3	NA
Ragmann's	Ithaca	NY	4.5	4	American (Traditional)
FedEx Office Print & Ship Center	Philadelphia	PA	4.5	4	Local Services
Wrapro Falafel Grill	Cambridge	MA	3.0	61	Middle Eastern
55 Bar & Restaurant	Houston	TX	4.0	6	Bars
Stanford Aerobics and Yoga	Stanford	CA	5.0	7	Active Life
Yanagi Sushi	San Luis Obispo	CA	4.0	106	Sushi Bars
Cal Copy	La Jolla	CA	3.0	8	Local Services
Gyro King	Atlanta	GA	4.0	2	Greek
Starbucks	Ithaca	NY	4.0	3	Food
Cowgirl Cafe	San Luis Obispo	CA	3.5	10	Cafes
The Cheesecake Factory	Providence	RI	3.5	80	Food
Frank's Shoe Repair	Pasadena	CA	4.0	9	Professional Services
Postal Spot	Los Angeles	CA	3.5	5	Local Services
Pixel Lounge	Ithaca	NY	3.5	18	Bars
Quiznos Subs	Pittsburgh	PA	4.0	12	Sandwiches
Badass Burrito	Troy	NY	3.0	8	Mexican
Jack's Grill & Mediterranean Cuisine	Champaign	IL	3.5	7	Burgers
Posse East	Austin	TX	3.5	54	Burgers
Papa John's Pizza	Princeton	NJ	2.5	2	Pizza
Maitelates	Ann Arbor	MI	5.0	2	Food
NoTomatoes Truck	Los Angeles	CA	3.5	92	Indian
Chick-Fil-A	Los Angeles	CA	4.0	153	Fast Food
J. Wiesner, Private Jeweler	La Jolla	CA	5.0	3	Shopping
H&M	Seattle	WA	3.0	57	Women's Clothing
Taco Bell	Los Angeles	CA	3.0	14	Fast Food
Campus Auto Supply	Amherst	MA	4.5	2	NA
32 Good Reasons	Seattle	WA	5.0	5	Health and Medical
The Velo	Claremont	CA	4.0	4	Local Services
Wazoo Records	Ann Arbor	MI	4.5	22	Music & DVDs
The Duke Street Muse	Kitchener	ON	4.5	3	Vegetarian
Stackers Pub	Amherst	MA	3.5	2	Bars
Holiday Inn Hotel Ithaca Downtown	Ithaca	NY	3.0	18	Hotels & Travel
Margarita's	Waterloo	ON	2.5	6	Mexican
Ross Dress For Less	San Luis Obispo	CA	3.0	16	Department Stores
Desi Dog by Brazil Cafe	Berkeley	CA	4.0	23	Hot Dogs
Starbucks	Ann Arbor	MI	3.0	10	Food
Thank You Mart	Westwood	CA	4.0	69	Women's Clothing
Alphagraphics	Providence	RI	5.0	3	Local Services
The Piazza	Pasadena	CA	3.5	3	Pizza
Palace of India	Princeton Township	NJ	1.0	2	Indian
Any Assembly	College Park	MD	5.0	4	Home Services
Cafe Ambrosia	Ann Arbor	MI	3.5	29	Food
Earl of Sandwich	Ann Arbor	MI	4.0	2	Sandwiches
Seattle's Best Coffee	Los Angeles	CA	3.5	24	Food
Yamato Restaurant	Los Angeles	CA	3.5	599	Japanese
A Cafe New York	New York	NY	4.0	129	Cafes
Downtown Kitchener Ribfest & Craft Beer Show	Victoria Park	ON	4.5	3	Food
Cereality	Philadelphia	PA	3.5	22	Breakfast & Brunch
The Rude Native Bistro	Waterloo	ON	2.0	8	Gastropubs
Carle Foundation Hospital	Urbana	IL	3.5	2	Hospitals
La Veracruzana Mexican Restaurant	Amherst	MA	3.0	35	Mexican
Authentix Sneaker & Clothing Boutique	Claremont	CA	5.0	4	Women's Clothing
Shadyside Variety Store	Pittsburgh	PA	4.0	4	Shopping
Liberty Cafe	San Luis Obispo	CA	3.5	5	Delis
Phebie's Needle Art	Claremont	CA	4.5	2	Arts & Crafts
Woody's Tar Heel Tavern & Grill	Chapel Hill	NC	2.5	2	Nightlife
The Estate Sale	Champaign	IL	4.5	3	Shopping
Citibank	Cambridge	MA	1.5	2	Banks & Credit Unions
Tela Ropa	Pittsburgh	PA	4.0	2	Fashion
Outback Steakhouse	Hyattsville	MD	3.0	21	Steakhouses
Beagle Brain	Ann Arbor	MI	2.5	2	Local Services
L'Occitane	Palo Alto	CA	4.0	15	Shopping
En Lai Chinese Kitchen	Lafayette	IN	1.5	2	Chinese
Pesco Clothing Boutique	Cambridge	MA	4.5	3	Used, Vintage & Consignment
Carrboro Community Health Center	Carrboro	NC	4.0	2	Medical Centers
Franklin Street Pizza & Pasta	Chapel Hill	NC	3.5	20	Italian
Medical Clinic of Houston, LLP	Houston	TX	5.0	2	Doctors
Arby's Restaurant	Trenton	NJ	1.0	3	American (New)
CHIAO & WU, LLP - Attorneys at Law	Pasadena	CA	5.0	13	Professional Services
Michelson David S MD	La Jolla	CA	1.0	2	Optometrists
Caffe Swish	New York	NY	2.5	46	Korean
Off the Wall	Seattle	WA	3.0	5	Tobacco Shops
ShopRite	Skillman	NJ	3.0	3	Food
Patio Loco	Chapel Hill	NC	2.5	3	NA
Local Flavor Burrito Shop	New York	NY	3.0	5	Mexican
LCC Theatre Company	Los Angeles	CA	5.0	2	Arts & Entertainment
McGraw's Steak Chop & Fish House	West Lafayette	IN	3.5	11	Seafood
American Apparel	New York	NY	2.5	7	Women's Clothing
Sugar Hill Apts	Troy	NY	2.0	2	Home Services
Steam Cafe	Cambridge	MA	2.5	3	Pakistani
The Point Tavern	Providence	RI	3.5	7	Bars
Palo Alto Adult School	Palo Alto	CA	4.5	3	Education
Taqueria El Maguey	Lafayette	IN	4.5	13	Mexican
Bicycle Therapy	Philadelphia	PA	4.5	65	Local Services
Au Bon Pain	Cambridge	MA	3.0	41	Food
La Belle Maison	Ann Arbor	MI	3.5	4	Children's Clothing
Cambridge Public Library	Cambridge	MA	4.5	48	Libraries
Rainbow Garden	Urbana	IL	4.0	10	Chinese
Splash Cafe	San Luis Obispo	CA	4.0	417	Seafood
Ando	Troy	NY	3.5	8	Hair Salons
El Dorado Carryout	Hyattsville	MD	4.0	2	Latin American
Atlanta Contemporary Art Center	Atlanta	GA	4.5	4	Arts & Entertainment
Legends Golf Course	Champaign	IL	3.0	3	Active Life
Coop Hair Styling	Cambridge	MA	5.0	13	Hair Salons
Ligris + Associates - The Shargel Group	Cambridge	MA	5.0	10	Professional Services
Jesse H. Jones Rotary House International	Houston	TX	4.5	4	Hotels & Travel
Herrell's Ice Cream	Cambridge	MA	3.0	77	Food
Allen Hall	Urbana	IL	3.5	3	Home Services
Logan Farms Honey Glazed Hams	Houston	TX	4.5	2	Specialty Food
Freda's Caribbean & Soul Cuisine	New York	NY	4.0	100	Soul Food
Foothill Animal Hospital	Upland	CA	4.5	4	Veterinarians
Friends Resale Shop	La Jolla	CA	4.5	5	Thrift Stores
B. Lime, A Green Store	Champaign	IL	4.5	6	Children's Clothing
Ben & Jerry's Ice Cream & Frozen Yogurt	Providence	RI	3.0	13	Food
Olde Port Fresh Seafood Market and Grill	San Luis Obispo	CA	4.0	5	Food
Picture This	Providence	RI	4.5	3	Arts & Entertainment
Wine Detective	Pasadena	CA	4.0	123	Food
K&C Sushiya	Ann Arbor	MI	3.0	4	Japanese
Encore Studio	Ann Arbor	MI	3.5	8	Skin Care
Fish Tales Bar and Grille	Hatfield	MA	4.0	4	Seafood
Stanford University School of Medicine	Stanford	CA	4.0	2	Colleges & Universities
Urgent Care Family Medical Center	San Luis Obispo	CA	2.5	7	Doctors
Zogs Pool	Chapel Hill	NC	4.5	17	Dive Bars
Claremont Metrolink Train Station	Claremont	CA	4.0	4	Hotels & Travel
Jitensha Studio	Berkeley	CA	3.5	9	Sporting Goods
BlackHorse at Uptown	San Luis Obispo	CA	4.0	88	Food
The Press Restaurant	Claremont	CA	3.5	209	Bars
Harvest	Cambridge	MA	3.5	245	American (Traditional)
Panini Cafe	Los Angeles	CA	4.0	95	Italian
University Book Store	Seattle	WA	4.5	112	Shopping
Sakura Express	Princeton	NJ	3.5	79	Sushi Bars
Chase	La Jolla	CA	3.5	11	Banks & Credit Unions
Sphinx Cafe	Pittsburgh	PA	3.0	16	Coffee & Tea
Mariya Vandivort - Keller Williams Realty	Champaign	IL	4.5	3	Real Estate Agents
Taylor Rental of Hadley	Hadley	MA	3.5	2	NA
Quizno's	West Hyattsville	MD	1.5	2	Sandwiches
Third Square Apartments	Cambridge	MA	2.0	11	Home Services
Lafayette Brewing Co	Lafayette	IN	3.5	48	Pubs
Honey Nail Spa	Pasadena	CA	3.0	27	Nail Salons
RadioShack	La Jolla	CA	2.5	8	Electronics
Labyrinth Books	Princeton	NJ	3.5	9	Books, Mags, Music and Video
East West Sandwich	Los Angeles	CA	4.0	7	Restaurants
Lowe's	Lafayette	IN	3.5	4	Hardware Stores
Loch Lomond Bakery & Caterers	Hyattsville	MD	2.0	2	Event Planning & Services
Freeway Chevron	Los Angeles	CA	4.0	3	Auto Repair
Stanford Driving Range	Stanford	CA	3.5	14	Active Life
Quizno's	Austin	TX	1.0	2	Sandwiches
Peking Chinese Buffet	Lafayette	IN	1.0	2	Chinese
Charlotte Russe	Montclair	CA	4.5	2	Women's Clothing
Cool Ice Taipei	Pittsburgh	PA	3.5	11	Food
FedEx Office Print & Ship Center	College Park	MD	3.5	3	Local Services
Croissant-Brioche	Houston	TX	3.5	91	Food
Big Green Earth Store	Philadelphia	PA	4.0	5	Shopping
AJ Foreign Auto	Ithaca	NY	1.0	3	Tires
Hunan Chinese Restaurant	Princeton	NJ	3.5	16	Vietnamese
Studio 539 Flowers	Providence	RI	4.5	15	Shopping
Crazy Dough's Pizza	Cambridge	MA	3.0	99	Pizza
The Little Wax Shop	Chapel Hill	NC	5.0	3	Hair Removal
Dtox Foot Massage	Westwood	CA	4.0	13	Massage
Salutations Home	Pasadena	CA	4.5	3	Shopping
Tibets Jinten	Cambridge	MA	4.0	3	Shopping
Empire State South	Atlanta	GA	4.0	206	Southern
The Wanderers Inn West	New York	NY	4.5	3	Hotels & Travel
Sade Skincare	New York	NY	4.0	2	Skin Care
Plaza Deli & Grill	Los Angeles	CA	3.5	7	Pizza
Cold Stone Creamery	Palo Alto	CA	3.0	34	Food
Chano's Drive In	Los Angeles	CA	3.5	36	Burgers
Roby Radley, DDS	Pasadena	CA	1.0	4	Oral Surgeons
Panchero's Mexican Grill	Urbana	IL	2.0	8	Mexican
Lulu's	Palo Alto	CA	2.5	132	Mexican
Ye Olde Cleaning Shop	New York	NY	2.0	25	Local Services
LBD Event Services	Providence	RI	5.0	2	Event Planning & Services
New River Valley Mall	Christiansbrg	VA	3.0	3	Shopping Centers
Einstein Brothers Bagel	West Lafayette	IN	3.5	3	Restaurants
Sam's Outdoor Outfitters	Hadley	MA	4.5	3	Sporting Goods
Regents La Jolla	La Jolla	CA	4.0	4	Home Services
China Cafe	College Park	MD	3.5	27	Chinese
All Seasons Cleaners	Philadelphia	PA	3.5	11	Local Services
Clothes Minded	Pittsburgh	PA	5.0	2	Shopping
Mediterranean Cafe	Pasadena	CA	4.5	498	Greek
Amsterdam Restaurant & Tapas Lounge	New York	NY	3.0	95	Bars
Fiesta Mexican Grill	West Lafayette	IN	4.5	10	Specialty Food
Cherry On Top	Pasadena	CA	4.0	207	Food
Engineering IV	Los Angeles	CA	4.5	2	Colleges & Universities
Great Clips	Urbana	IL	1.0	3	Hair Salons
Heavenly Metal	Ann Arbor	MI	5.0	5	Fashion
Thoughts & Best Wishes	Latham	NY	3.0	2	Bridal
Atkinson Katherine J MD	Amherst	MA	3.0	2	Doctors
Jimmy Fifo Cafe	Berkeley	CA	3.0	28	Sandwiches
Mir Dental	Pasadena	CA	3.0	2	Health and Medical
Quick-Flix	Cambridge	MA	3.0	6	Videos and Video Game Rental
Yes! Organic Market	Hyattsville	MD	3.5	8	Food
Vanessa's Dog Sitting	San Luis Obispo	CA	5.0	2	Pet Services
Pertutti Cafe	New York	NY	1.5	10	Restaurants
Saigon Garden	Ann Arbor	MI	3.0	32	Vietnamese
Frost Amphitheatre	Stanford	CA	4.5	8	Stadiums & Arenas
Access Atlanta	Atlanta	GA	3.0	4	Print Media
Taglio	Philadelphia	PA	4.0	13	Pizza
Labelle Day Spas & Salons	Palo Alto	CA	3.5	89	Skin Care
Au Bon Pain	Philadelphia	PA	2.5	6	Food
Mobil Service Station Dealers	Los Angeles	CA	3.0	2	Automotive
Roger Ebert's Overlooked Film Festival	Champaign	IL	4.0	3	Arts & Entertainment
Mayfield Bakery & Cafe	Palo Alto	CA	3.0	493	Food
Revolution Hall	Troy	NY	4.5	7	Arts & Entertainment
Lin's Wok Inc	West Lafayette	IN	3.5	4	Restaurants
Benny's Carry Out	Riverdale	MD	3.0	2	NA
O'Reilly Auto Parts	Houston	TX	3.5	2	Automotive
Octane Pocket Bar	Atlanta	GA	4.0	3	Food
The Ave	Seattle	WA	3.0	11	Local Services
Dance Freedom	Cambridge	MA	4.5	4	Nightlife
Le Pain Quotidien	Claremont	CA	3.5	128	Food
Creations N Hair	Cambridge	MA	3.5	2	NA
Lamole	Cambridge	MA	3.5	24	Italian
Hands Down	Claremont	CA	4.0	17	Nail Salons
The Tan Company	Blacksburg	VA	3.5	3	Tanning
Chase	Austin	TX	3.0	4	Banks & Credit Unions
Soldiers and Sailors Memorial Hall	Pittsburgh	PA	5.0	2	Museums
Anna's Vietnamese Restaurant	Ithaca	NY	3.0	7	Restaurants
Cafe Deli-Icious	Troy	NY	4.0	2	Delis
